OMO,Address,COAFile,PossibleITBMatch,MatchType
"EQ13983","2816 FREDERICK DOUGLASS BOULEVARD, 10039","EQ13983_121625104211.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V6\EQ13983_121025033528.pdf","FILENAME_OMO_MATCH"
"EQ13983","2816 FREDERICK DOUGLASS BOULEVARD, 10039","EQ13983_121625104211.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V6\EQ13983_121025033436.pdf","FILENAME_OMO_MATCH"
"EQ13963","2950 GRAND CONCOURSE, 10458","EQ13963_121625103203.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ13963_120825102800.pdf","FILENAME_OMO_MATCH"
"EQ13963","2950 GRAND CONCOURSE, 10458","EQ13963_121625103203.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ13963_121525044227.pdf","FILENAME_OMO_MATCH"
"EQ13963","2950 GRAND CONCOURSE, 10458","EQ13963_121625103203.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ13963_121625103203.pdf","FILENAME_OMO_MATCH"
"EQ13963","2950 GRAND CONCOURSE, 10458","EQ13963_121625103203.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ13963_121525044334.pdf","FILENAME_OMO_MATCH"
"EQ13963","2950 GRAND CONCOURSE, 10458","EQ13963_121625103203.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ13963_121525043945.pdf","FILENAME_OMO_MATCH"
"EQ13963","2950 GRAND CONCOURSE, 10458","EQ13963_121625103203.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ13963_120925033714.pdf","FILENAME_OMO_MATCH"
"EQ13963","2950 GRAND CONCOURSE, 10458","EQ13963_121625103203.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V6\EQ13963_120825102800.pdf","FILENAME_OMO_MATCH"
"EQ14050","64-05 WOODSIDE AVENUE, 11377","EQ14050_121525043342.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ14050_120825043126.pdf","FILENAME_OMO_MATCH"
"EQ14050","64-05 WOODSIDE AVENUE, 11377","EQ14050_121525043342.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ14050_120825043216.pdf","FILENAME_OMO_MATCH"
"EQ14050","64-05 WOODSIDE AVENUE, 11377","EQ14050_121525043342.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ14050_121525043342.pdf","FILENAME_OMO_MATCH"
"EQ14050","64-05 WOODSIDE AVENUE, 11377","EQ14050_121525043342.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ14050_121525043334.pdf","FILENAME_OMO_MATCH"
"EQ14050","64-05 WOODSIDE AVENUE, 11377","EQ14050_121525043342.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V6\EQ14050_120825043126.pdf","FILENAME_OMO_MATCH"
"EQ14050","64-05 WOODSIDE AVENUE, 11377","EQ14050_121525043342.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V6\EQ14050_120825043216.pdf","FILENAME_OMO_MATCH"
"EQ14109","368 EAST 155 STREET, 10455","EQ14109_121525042804.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ14109_121225095055.pdf","FILENAME_OMO_MATCH"
"EQ14109","368 EAST 155 STREET, 10455","EQ14109_121525042804.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ14109_121525042804.pdf","FILENAME_OMO_MATCH"
"EQ14109","368 EAST 155 STREET, 10455","EQ14109_121525042804.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V6\EQ14109_121225095055.pdf","FILENAME_OMO_MATCH"
"EQ14625","1411 NEW YORK AVENUE, 11210","EQ14625_121525035951.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ14625_121225025527.pdf","FILENAME_OMO_MATCH"
"EQ14625","1411 NEW YORK AVENUE, 11210","EQ14625_121525035951.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ14625_121525035951.pdf","FILENAME_OMO_MATCH"
"EQ14625","1411 NEW YORK AVENUE, 11210","EQ14625_121525035951.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V6\EQ14625_121225025527.pdf","FILENAME_OMO_MATCH"
"EQ14088","206 AUDUBON AVENUE, 10033","EQ14088_121525031548.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ14088_121125040856.pdf","FILENAME_OMO_MATCH"
"EQ14088","206 AUDUBON AVENUE, 10033","EQ14088_121525031548.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ14088_121525031548.pdf","FILENAME_OMO_MATCH"
"EQ14088","206 AUDUBON AVENUE, 10033","EQ14088_121525031548.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V6\EQ14088_121125040856.pdf","FILENAME_OMO_MATCH"
"EQ13795","531 EAST 22 STREET, 11226","EQ13795_121525031258.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ13795_121225011132.pdf","FILENAME_OMO_MATCH"
"EQ13795","531 EAST 22 STREET, 11226","EQ13795_121525031258.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ13795_121525031258.pdf","FILENAME_OMO_MATCH"
"EQ13795","531 EAST 22 STREET, 11226","EQ13795_121525031258.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V6\EQ13795_121225011132.pdf","FILENAME_OMO_MATCH"
"EQ14427","1530 ST NICHOLAS AVENUE, 10033","EQ14427_121525030802.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ14427_121225125233.pdf","FILENAME_OMO_MATCH"
"EQ14427","1530 ST NICHOLAS AVENUE, 10033","EQ14427_121525030802.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ14427_121525030802.pdf","FILENAME_OMO_MATCH"
"EQ14427","1530 ST NICHOLAS AVENUE, 10033","EQ14427_121525030802.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V6\EQ14427_121225125233.pdf","FILENAME_OMO_MATCH"
"EQ14351","234 WEST 135 STREET, 10030","EQ14351_121525122451.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ14351_121125040049.pdf","FILENAME_OMO_MATCH"
"EQ14351","234 WEST 135 STREET, 10030","EQ14351_121525122451.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ14351_121525122451.pdf","FILENAME_OMO_MATCH"
"EQ14351","234 WEST 135 STREET, 10030","EQ14351_121525122451.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V6\EQ14351_121125040049.pdf","FILENAME_OMO_MATCH"
"EQ00530","909 SHERIDAN AVENUE, 10451","EQ00530_121525113450.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ00530_121225093242.pdf","FILENAME_OMO_MATCH"
"EQ00530","909 SHERIDAN AVENUE, 10451","EQ00530_121525113450.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ00530_121525113450.pdf","FILENAME_OMO_MATCH"
"EQ00530","909 SHERIDAN AVENUE, 10451","EQ00530_121525113450.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V6\EQ00530_121225093242.pdf","FILENAME_OMO_MATCH"
"EQ14153","33 ARDEN STREET, 10040","EQ14153_121325084557.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ14153_121125100446.pdf","FILENAME_OMO_MATCH"
"EQ14153","33 ARDEN STREET, 10040","EQ14153_121325084557.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ14153_121325084557.pdf","FILENAME_OMO_MATCH"
"EQ14153","33 ARDEN STREET, 10040","EQ14153_121325084557.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V6\EQ14153_121125100446.pdf","FILENAME_OMO_MATCH"
"EQ14145","67-25 DARTMOUTH STREET, 11375","EQ14145_121325082514.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ14145_121125115715.pdf","FILENAME_OMO_MATCH"
"EQ14145","67-25 DARTMOUTH STREET, 11375","EQ14145_121325082514.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ14145_121325082514.pdf","FILENAME_OMO_MATCH"
"EQ14145","67-25 DARTMOUTH STREET, 11375","EQ14145_121325082514.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V6\EQ14145_121125115715.pdf","FILENAME_OMO_MATCH"
"EQ14414","330 EAST 100 STREET, 10029","EQ14414_121325081600.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ14414_121125020740.pdf","FILENAME_OMO_MATCH"
"EQ14414","330 EAST 100 STREET, 10029","EQ14414_121325081600.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ14414_121325081600.pdf","FILENAME_OMO_MATCH"
"EQ14414","330 EAST 100 STREET, 10029","EQ14414_121325081600.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V6\EQ14414_121125020740.pdf","FILENAME_OMO_MATCH"
"EQ12897","81 SOUTH 9 STREET, 11249","EQ12897_121325081413.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ12897_120925041515.pdf","FILENAME_OMO_MATCH"
"EQ12897","81 SOUTH 9 STREET, 11249","EQ12897_121325081413.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ12897_121325081413.pdf","FILENAME_OMO_MATCH"
"EQ12897","81 SOUTH 9 STREET, 11249","EQ12897_121325081413.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V6\EQ12897_120925041515.pdf","FILENAME_OMO_MATCH"
"EQ14156","1170 GERARD AVENUE, 10452","EQ14156_121225042107.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ14156_121025125336.pdf","FILENAME_OMO_MATCH"
"EQ14156","1170 GERARD AVENUE, 10452","EQ14156_121225042107.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ14156_121225042107.pdf","FILENAME_OMO_MATCH"
"EQ14156","1170 GERARD AVENUE, 10452","EQ14156_121225042107.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V6\EQ14156_121025125336.pdf","FILENAME_OMO_MATCH"
"EQ13770","971 ST MARKS AVENUE, 11213","EQ13770_121225013208.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ13770_121025032629.pdf","FILENAME_OMO_MATCH"
"EQ13770","971 ST MARKS AVENUE, 11213","EQ13770_121225013208.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ13770_121225013208.pdf","FILENAME_OMO_MATCH"
"EQ13770","971 ST MARKS AVENUE, 11213","EQ13770_121225013208.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ13770_121225013156.pdf","FILENAME_OMO_MATCH"
"EQ13770","971 ST MARKS AVENUE, 11213","EQ13770_121225013208.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V6\EQ13770_121025032629.pdf","FILENAME_OMO_MATCH"
"EQ14007","95 FOUNTAIN AVENUE, 11208","EQ14007_121225012221.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ14007_121125010234.pdf","FILENAME_OMO_MATCH"
"EQ14007","95 FOUNTAIN AVENUE, 11208","EQ14007_121225012221.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ14007_121225012221.pdf","FILENAME_OMO_MATCH"
"EQ14007","95 FOUNTAIN AVENUE, 11208","EQ14007_121225012221.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V6\EQ14007_121125010234.pdf","FILENAME_OMO_MATCH"
"EQ14187","40 UNIVERSITY PLACE, 10003","EQ14187_121225125241.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ14187_121025041850.pdf","FILENAME_OMO_MATCH"
"EQ14187","40 UNIVERSITY PLACE, 10003","EQ14187_121225125241.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ14187_121225125241.pdf","FILENAME_OMO_MATCH"
"EQ14187","40 UNIVERSITY PLACE, 10003","EQ14187_121225125241.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V6\EQ14187_121025041850.pdf","FILENAME_OMO_MATCH"
"EQ14338","2763 MILL AVENUE, 11234","EQ14338_121225115539.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ14338_121125092208.pdf","FILENAME_OMO_MATCH"
"EQ14338","2763 MILL AVENUE, 11234","EQ14338_121225115539.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ14338_121225115539.pdf","FILENAME_OMO_MATCH"
"EQ14338","2763 MILL AVENUE, 11234","EQ14338_121225115539.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V6\EQ14338_121125092208.pdf","FILENAME_OMO_MATCH"
"EQ13215","303 EAST 158 STREET, 10451","EQ13215_120925030858.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ13215_120525110035.pdf","FILENAME_OMO_MATCH"
"EQ13215","303 EAST 158 STREET, 10451","EQ13215_120925030858.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ13215_120925030858.pdf","FILENAME_OMO_MATCH"
"EQ13404","1505 BROADWAY, 11221","EQ13404_120825041903.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ13404_120525041204.pdf","FILENAME_OMO_MATCH"
"EQ13404","1505 BROADWAY, 11221","EQ13404_120825041903.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ13404_120825041903.pdf","FILENAME_OMO_MATCH"
"EQ13475","2225 5 AVENUE, 10037","EQ13475_120825024057.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ13475_120525102603.pdf","FILENAME_OMO_MATCH"
"EQ13475","2225 5 AVENUE, 10037","EQ13475_120825024057.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ13475_120825024057.pdf","FILENAME_OMO_MATCH"
"EQ17854","1084 NEW YORK AVENUE, 11203","EQ17854_012926111526.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ17854_012326041709.pdf","FILENAME_OMO_MATCH"
"EQ17854","1084 NEW YORK AVENUE, 11203","EQ17854_012926111526.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ17854_012326041750.pdf","FILENAME_OMO_MATCH"
"EQ17854","1084 NEW YORK AVENUE, 11203","EQ17854_012926111526.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ17854_012326041902.pdf","FILENAME_OMO_MATCH"
"EQ17854","1084 NEW YORK AVENUE, 11203","EQ17854_012926111526.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ17854_012326042007.pdf","FILENAME_OMO_MATCH"
"EQ17854","1084 NEW YORK AVENUE, 11203","EQ17854_012926111526.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ17854_012926111335.pdf","FILENAME_OMO_MATCH"
"EQ17854","1084 NEW YORK AVENUE, 11203","EQ17854_012926111526.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ17854_012926111526.pdf","FILENAME_OMO_MATCH"
"EQ17241","390 MARYLAND AVENUE, 10305","EQ17241_012926094525.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ17241_012326043925.pdf","FILENAME_OMO_MATCH"
"EQ17241","390 MARYLAND AVENUE, 10305","EQ17241_012926094525.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ17241_012926094525.pdf","FILENAME_OMO_MATCH"
"EQ17241","390 MARYLAND AVENUE, 10305","EQ17241_012926094525.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ17241_012926094434.pdf","FILENAME_OMO_MATCH"
"EQ17241","390 MARYLAND AVENUE, 10305","EQ17241_012926094525.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ17241_012926094400.pdf","FILENAME_OMO_MATCH"
"EQ17262","708 MANHATTAN AVENUE, 11222","EQ17262_012726013759.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ17262_012226101215.pdf","FILENAME_OMO_MATCH"
"EQ17262","708 MANHATTAN AVENUE, 11222","EQ17262_012726013759.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ17262_012726013759.pdf","FILENAME_OMO_MATCH"
"EQ18038","1353 STERLING PLACE, 11213","EQ18038_012726111834.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ18038_012326030515.pdf","FILENAME_OMO_MATCH"
"EQ18038","1353 STERLING PLACE, 11213","EQ18038_012726111834.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ18038_012726111834.pdf","FILENAME_OMO_MATCH"
"EQ17786","184 BRADHURST AVENUE, 10039","EQ17786_012626110317.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ17786_012126094156.pdf","FILENAME_OMO_MATCH"
"EQ17786","184 BRADHURST AVENUE, 10039","EQ17786_012626110317.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ17786_012626110306.pdf","FILENAME_OMO_MATCH"
"EQ17786","184 BRADHURST AVENUE, 10039","EQ17786_012626110317.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ17786_012626110317.pdf","FILENAME_OMO_MATCH"
"EQ16592","101-17 115 STREET, 11419","EQ16592_011526110925.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ16592_010826042739.pdf","FILENAME_OMO_MATCH"
"EQ16592","101-17 115 STREET, 11419","EQ16592_011526110925.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ16592_011526110925.pdf","FILENAME_OMO_MATCH"
"EQ16619","278 EAST 237 STREET, 10470","EQ16619_011426043109.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ16619_011226112216.pdf","FILENAME_OMO_MATCH"
"EQ16619","278 EAST 237 STREET, 10470","EQ16619_011426043109.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ16619_011426043109.pdf","FILENAME_OMO_MATCH"
"EQ16822","1881 STARR STREET, 11385","EQ16822_011426042615.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ16822_011226040820.pdf","FILENAME_OMO_MATCH"
"EQ16822","1881 STARR STREET, 11385","EQ16822_011426042615.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ16822_011426042615.pdf","FILENAME_OMO_MATCH"
"EQ16693","41-08 42 STREET, 11104","EQ16693_011426023824.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ16693_011226034718.pdf","FILENAME_OMO_MATCH"
"EQ16693","41-08 42 STREET, 11104","EQ16693_011426023824.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ16693_011426023824.pdf","FILENAME_OMO_MATCH"
"EQ15012","361 EAST 163 STREET, 10451","EQ15012_011326052731.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ15012_011226013718.pdf","FILENAME_OMO_MATCH"
"EQ15012","361 EAST 163 STREET, 10451","EQ15012_011326052731.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ15012_011226055430.pdf","FILENAME_OMO_MATCH"
"EQ15012","361 EAST 163 STREET, 10451","EQ15012_011326052731.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ15012_011326052731.pdf","FILENAME_OMO_MATCH"
"EQ16892","1274 55 STREET, 11219","EQ16892_011326045343.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ16892_011226112406.pdf","FILENAME_OMO_MATCH"
"EQ16892","1274 55 STREET, 11219","EQ16892_011326045343.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ16892_011326045343.pdf","FILENAME_OMO_MATCH"
"EQ15867","14-20 114 STREET, 11356","EQ15867_011326045118.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ15867_011226030825.pdf","FILENAME_OMO_MATCH"
"EQ15867","14-20 114 STREET, 11356","EQ15867_011326045118.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ15867_011326045118.pdf","FILENAME_OMO_MATCH"
"EQ16744","70 AVENUE U, 11223","EQ16744_011326043209.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ16744_011226112544.pdf","FILENAME_OMO_MATCH"
"EQ16744","70 AVENUE U, 11223","EQ16744_011326043209.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ16744_011326043209.pdf","FILENAME_OMO_MATCH"
"EQ16597","178 AMBOY STREET, 11212","EQ16597_011326031757.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ16597_011226051130.pdf","FILENAME_OMO_MATCH"
"EQ16597","178 AMBOY STREET, 11212","EQ16597_011326031757.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ16597_011326031757.pdf","FILENAME_OMO_MATCH"
"EQ16164","2358 WEBSTER AVENUE, 10458","EQ16164_010626010542.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ16164_010226041542.pdf","FILENAME_OMO_MATCH"
"EQ16164","2358 WEBSTER AVENUE, 10458","EQ16164_010626010542.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ16164_010626010542.pdf","FILENAME_OMO_MATCH"
"EQ12814","212 GREEN STREET, 11222","EQ12814_120525125106.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ12814_120425103558.pdf","FILENAME_OMO_MATCH"
"EQ12814","212 GREEN STREET, 11222","EQ12814_120525125106.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ12814_120525125106.pdf","FILENAME_OMO_MATCH"
"EQ13297","479 HARMAN STREET, 11237","EQ13297_120225051156.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ13297_112625020712.pdf","FILENAME_OMO_MATCH"
"EQ13297","479 HARMAN STREET, 11237","EQ13297_120225051156.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ13297_120225051156.pdf","FILENAME_OMO_MATCH"
"EQ13270","774 ROCKAWAY AVENUE, 11212","EQ13270_120125125816.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ13270_112625023620.pdf","FILENAME_OMO_MATCH"
"EQ13270","774 ROCKAWAY AVENUE, 11212","EQ13270_120125125816.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ13270_120125125816.pdf","FILENAME_OMO_MATCH"
"EQ13112","1750 GRAND CONCOURSE, 10457","EQ13112_112825052418.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ13112_112525104814.pdf","FILENAME_OMO_MATCH"
"EQ13112","1750 GRAND CONCOURSE, 10457","EQ13112_112825052418.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ13112_112825052418.pdf","FILENAME_OMO_MATCH"
"EQ13174","705 SCHENCK AVENUE, 11207","EQ13174_112625040716.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\ITB_Downloads_V5\EQ13174_112525010104.pdf","FILENAME_OMO_MATCH"
"EQ13174","705 SCHENCK AVENUE, 11207","EQ13174_112625040716.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EQ13174_112625040716.pdf","FILENAME_OMO_MATCH"
"EO29204","2970 WEST 27 STREET, 11224","EO29204_041026093104.pdf","G:\My Drive\HPD_Bid_Management_Project\Scripts\Diagnostics script\COA_Downloads_V5\EO29204_041026093104.pdf","FILENAME_OMO_MATCH"
